2
2.0141
2.0314
2.0521
2.0763
2.1547
2.2593
2.3916
2.5528
2.744
2.9657
3.2173
3.496
3.6923
3.8954
4.1011
4.3044
4.499
4.6783
4.8366
4.969
5.0749
5.1463
5.1822
5.1843
5.1577
5.1075
5.0384
4.9558
4.8618
4.7649
4.6709
4.5853
4.488
4.4251
4.4021
4.4205
4.4604
4.5228
4.6071
4.7121
4.806
4.9101
5.0232
5.1432
5.2677
5.3936
5.5172
5.635
5.7369
5.8266
5.9012
5.958
6.002
6.0112
5.9875
5.9369
5.8647
5.7816
5.6958
5.6129
5.5452
5.4846
5.4332
5.3927
5.351
5.3704
5.4556
5.5936
5.6717
5.7544
5.8386
5.9213
5.9996
6.0703
6.1305
6.178
6.2143
6.2324
6.2327
6.2167
6.1865
6.1428
6.0871
6.0212
5.9483
5.8716
5.7962
5.7269
5.6679
5.6222
5.5917
5.5774
5.5799
5.6002
5.6372
5.6892
5.7541
5.8295
5.9123
5.9986
6.0671
6.1316
6.1889
6.2364
6.2728
6.2934
6.2983
6.2891
6.2682
6.2381
6.2017
6.1612
6.1166
6.0721
6.03
5.9924
5.9563
5.9333
5.9263
5.9366
5.9643
6.0093
6.0705
6.1458
6.2032
6.2643
6.3273
6.3899
6.4497
6.5044
6.5518
6.5898
6.6268
6.6315
6.6017
6.5397
6.4513
6.3442
6.2274
6.1104
6.0203
5.9431
5.8834
5.8446
5.8284
5.8386
5.8757
5.9385
6.0256
6.1342
6.2587
6.3908
6.5066
6.612
6.6991
6.7615
6.7918
6.7993
6.7834
6.7452
6.6789
6.5927
6.4931
6.3869
6.2842
6.1862
6.0969
6.0182
5.9391
5.8791
5.839
5.8196
5.8226
5.8512
5.9049
5.9818
6.051
6.1285
6.2117
6.2973
6.3821
6.4625
6.5349
6.5965
6.6505
6.6847
6.6974
6.6888
6.6603
6.615
6.5563
6.4887
6.413
6.3374
6.2661
6.2028
6.1384
6.0965
6.0797
6.0875
6.1121
6.1514
6.202
6.259
6.3049
6.3479
6.3846
6.4132
6.4337
6.4476
6.4563
6.4614
6.4657
6.4684
6.468
6.462
6.4474
6.4237
6.3921
6.3554
6.3051
6.2602
6.226
6.2052
6.1983
6.2008
6.2128
6.2341
6.2642
6.302
6.3446
6.3874
6.4272
6.4531
6.4611
6.452
6.4301
6.4003
6.3673
6.3352
6.3111
6.2912
6.2769
6.2689
6.2691
6.2823
6.3069
6.3387
6.3717
6.3998
6.4171
6.4196
6.4069
6.3802
6.342
6.2967
6.2472
6.1995
6.154
6.1097
6.0702
6.031
5.9958
5.9687
5.9513
5.955
5.9802
6.0236
6.0586
6.0974
6.1378
6.1773
6.2134
6.2437
6.2654
6.2758
6.2691
6.2375
6.1793
6.0961
5.9907
5.868
5.7342
5.5972
5.4539
5.3245
5.2146
5.1272
5.0561
5.0138
4.9985
5.0067
5.0295
5.0631
5.103
5.1444
5.1755
5.2012
5.2192
5.2279
5.2254
5.2089
5.1776
5.1313
5.0727
5.0008
4.9166
4.8215
4.7046
4.5789
4.4468
4.3103
4.1561
4.0014
3.8502
3.7065
3.5431
3.4003
3.2782
3.1757
3.0914
3.0241
2.9723
2.935
2.9121
2.9026
2.9036
2.9105
2.9126
2.9146
2.9164
2.9179
2.9193
2.9205
2.9216
2.9227
2.9238
2.925
2.9263
2.9277
2.9293
2.9309
2.9326
2.934
2.9355
2.9357
2.9339
2.9295
2.9233
2.9148
2.9036
2.8896
2.8484
2.7928
2.7245
2.6455
2.5488
2.4439
2.3332
2.2216
2.0994
1.9863
1.8835
1.7913
1.6737
1.5744
1.4957
1.4398
1.4095
1.4025
1.4153
1.4442
1.4746
1.5159
1.5721
1.6418
1.7212
1.8066
1.8926
1.9744
2.0362
2.0957
2.1513
2.1993
2.2332
